date,dam,rtm
2022-01-07 23:15:00,24.22,22.76
2022-01-07 23:30:00,24.22,23.33
2022-01-07 23:45:00,24.22,23.05
2022-01-08 00:00:00,23.85,20.3
2022-01-08 00:15:00,23.85,20.4
2022-01-08 00:30:00,23.85,20.89
2022-01-08 00:45:00,23.85,23
2022-01-08 01:00:00,21.7,19.92
2022-01-08 01:15:00,21.7,20.78
2022-01-08 01:30:00,21.7,20.75
2022-01-08 01:45:00,21.7,20.83
2022-01-08 02:00:00,20.14,20.38
2022-01-08 02:15:00,20.14,20.75
2022-01-08 02:30:00,20.14,20.85
2022-01-08 02:45:00,20.14,20.81
2022-01-08 03:00:00,19.8,20.63
2022-01-08 03:15:00,19.8,20.56
2022-01-08 03:30:00,19.8,20.42
2022-01-08 03:45:00,19.8,20.33
2022-01-08 04:00:00,19.78,20.25
2022-01-08 04:15:00,19.78,20.76
2022-01-08 04:30:00,19.78,19.86
2022-01-08 04:45:00,19.78,19.04
2022-01-08 05:00:00,20.68,19.25
2022-01-08 05:15:00,20.68,18.98
2022-01-08 05:30:00,20.68,19.21
2022-01-08 05:45:00,20.68,14.8
2022-01-08 06:00:00,20.53,19.52
2022-01-08 06:15:00,20.53,22.54
2022-01-08 06:30:00,20.53,22.68
2022-01-08 06:45:00,20.53,22.83
2022-01-08 07:00:00,23.51,22.66
2022-01-08 07:15:00,23.51,22.88
2022-01-08 07:30:00,23.51,23.25
2022-01-08 07:45:00,23.51,22.74
2022-01-08 08:00:00,26.21,22.64
2022-01-08 08:15:00,26.21,21.17
2022-01-08 08:30:00,26.21,19.4
2022-01-08 08:45:00,26.21,22.51
2022-01-08 09:00:00,25.04,27.79
2022-01-08 09:15:00,25.04,24.07
2022-01-08 09:30:00,25.04,22.14
2022-01-08 09:45:00,25.04,20.97
2022-01-08 10:00:00,21.58,21.56
2022-01-08 10:15:00,21.58,21.65
2022-01-08 10:30:00,21.58,21.25
2022-01-08 10:45:00,21.58,21.03
2022-01-08 11:00:00,23.67,20.86
2022-01-08 11:15:00,23.67,20.94
2022-01-08 11:30:00,23.67,21
2022-01-08 11:45:00,23.67,20.93
2022-01-08 12:00:00,21.44,21.14
2022-01-08 12:15:00,21.44,20.84
2022-01-08 12:30:00,21.44,20.95
2022-01-08 12:45:00,21.44,20.95
2022-01-08 13:00:00,20.18,20.91
2022-01-08 13:15:00,20.18,20.92
2022-01-08 13:30:00,20.18,21.37
2022-01-08 13:45:00,20.18,21.04
2022-01-08 14:00:00,17.64,21.91
2022-01-08 14:15:00,17.64,21.95
2022-01-08 14:30:00,17.64,20.78
2022-01-08 14:45:00,17.64,22.13
2022-01-08 15:00:00,17.1,22.01
2022-01-08 15:15:00,17.1,22.11
2022-01-08 15:30:00,17.1,22.21
2022-01-08 15:45:00,17.1,22.19
2022-01-08 16:00:00,22.96,22.18
2022-01-08 16:15:00,22.96,22.51
2022-01-08 16:30:00,22.96,22.84
2022-01-08 16:45:00,22.96,24.9
2022-01-08 17:00:00,49.99,51.64
2022-01-08 17:15:00,49.99,51.31
2022-01-08 17:30:00,49.99,64.2
2022-01-08 17:45:00,49.99,361.14
2022-01-08 18:00:00,43.3,235.56
2022-01-08 18:15:00,43.3,56.05
2022-01-08 18:30:00,43.3,36.41
2022-01-08 18:45:00,43.3,33.84
2022-01-08 19:00:00,31,30.43
2022-01-08 19:15:00,31,28.51
2022-01-08 19:30:00,31,25.51
2022-01-08 19:45:00,31,25.76
2022-01-08 20:00:00,25.4,25.75
2022-01-08 20:15:00,25.4,25.06
2022-01-08 20:30:00,25.4,23.76
2022-01-08 20:45:00,25.4,22.81
2022-01-08 21:00:00,24.14,22.75
2022-01-08 21:15:00,24.14,21.99
2022-01-08 21:30:00,24.14,21.39
2022-01-08 21:45:00,24.14,20.1
2022-01-08 22:00:00,26.22,21.73
2022-01-08 22:15:00,26.22,22.42
2022-01-08 22:30:00,26.22,22.48
2022-01-08 22:45:00,26.22,21.48
2022-01-08 23:00:00,22.59,20.6
2022-01-08 23:15:00,22.59,20.54
2022-01-08 23:30:00,22.59,22.39
2022-01-08 23:45:00,22.59,22.49
2022-01-09 00:00:00,24.97,22.66
2022-01-09 00:15:00,24.97,22.55
2022-01-09 00:30:00,24.97,22.45
2022-01-09 00:45:00,24.97,22.48
2022-01-09 01:00:00,20.09,22.11
2022-01-09 01:15:00,20.09,19.69
2022-01-09 01:30:00,20.09,18.81
2022-01-09 01:45:00,20.09,18.66
2022-01-09 02:00:00,18.78,13.04
2022-01-09 02:15:00,18.78,4.71
2022-01-09 02:30:00,18.78,1.33
2022-01-09 02:45:00,18.78,0
2022-01-09 03:00:00,17.76,0
2022-01-09 03:15:00,17.76,0.71
2022-01-09 03:30:00,17.76,7.04
2022-01-09 03:45:00,17.76,0.02
2022-01-09 04:00:00,19,-0.04
2022-01-09 04:15:00,19,-0.13
2022-01-09 04:30:00,19,0
2022-01-09 04:45:00,19,-0.01
2022-01-09 05:00:00,19.41,-0.5
2022-01-09 05:15:00,19.41,2.77
2022-01-09 05:30:00,19.41,5.86
2022-01-09 05:45:00,19.41,9.34
2022-01-09 06:00:00,20.39,14.54
2022-01-09 06:15:00,20.39,8.37
2022-01-09 06:30:00,20.39,13.64
2022-01-09 06:45:00,20.39,14.02
2022-01-09 07:00:00,21.62,16.62
2022-01-09 07:15:00,21.62,16.29
2022-01-09 07:30:00,21.62,16.23
2022-01-09 07:45:00,21.62,11.55
2022-01-09 08:00:00,22.77,12.82
2022-01-09 08:15:00,22.77,13.32
2022-01-09 08:30:00,22.77,13.75
2022-01-09 08:45:00,22.77,14.24
2022-01-09 09:00:00,21.9,14.4
2022-01-09 09:15:00,21.9,16.83
2022-01-09 09:30:00,21.9,16.24
2022-01-09 09:45:00,21.9,18.26
2022-01-09 10:00:00,21.35,19.14
2022-01-09 10:15:00,21.35,20.88
2022-01-09 10:30:00,21.35,19.78
2022-01-09 10:45:00,21.35,20.86
2022-01-09 11:00:00,20.79,21.94
2022-01-09 11:15:00,20.79,21.88
2022-01-09 11:30:00,20.79,21.9
2022-01-09 11:45:00,20.79,21.83
2022-01-09 12:00:00,21.07,21.77
2022-01-09 12:15:00,21.07,21.73
2022-01-09 12:30:00,21.07,22.17
2022-01-09 12:45:00,21.07,21.86
2022-01-09 13:00:00,20.63,21.79
2022-01-09 13:15:00,20.63,19.42
2022-01-09 13:30:00,20.63,18.85
2022-01-09 13:45:00,20.63,18.87
2022-01-09 14:00:00,20.11,20.07
2022-01-09 14:15:00,20.11,18.73
2022-01-09 14:30:00,20.11,19.55
2022-01-09 14:45:00,20.11,19.4
2022-01-09 15:00:00,22.61,18.28
2022-01-09 15:15:00,22.61,18.37
2022-01-09 15:30:00,22.61,18.83
2022-01-09 15:45:00,22.61,12.88
2022-01-09 16:00:00,25.02,16.28
2022-01-09 16:15:00,25.02,19
2022-01-09 16:30:00,25.02,20.54
2022-01-09 16:45:00,25.02,22.36
2022-01-09 17:00:00,42.04,22.35
2022-01-09 17:15:00,42.04,22.79
2022-01-09 17:30:00,42.04,24.8
2022-01-09 17:45:00,42.04,30.85
2022-01-09 18:00:00,43.73,29.33
2022-01-09 18:15:00,43.73,27.68
2022-01-09 18:30:00,43.73,26.74
2022-01-09 18:45:00,43.73,25.9
2022-01-09 19:00:00,38.81,25.45
2022-01-09 19:15:00,38.81,25.32
2022-01-09 19:30:00,38.81,26
2022-01-09 19:45:00,38.81,25.53
2022-01-09 20:00:00,38.59,25.37
2022-01-09 20:15:00,38.59,25.67
2022-01-09 20:30:00,38.59,25.56
2022-01-09 20:45:00,38.59,25.35
2022-01-09 21:00:00,34.44,24.19
2022-01-09 21:15:00,34.44,22.94
2022-01-09 21:30:00,34.44,22.66
2022-01-09 21:45:00,34.44,22.83
2022-01-09 22:00:00,29.11,22.69
2022-01-09 22:15:00,29.11,22.63
2022-01-09 22:30:00,29.11,22.7
2022-01-09 22:45:00,29.11,22.6
2022-01-09 23:00:00,27.85,22.81
2022-01-09 23:15:00,27.85,23.66
2022-01-09 23:30:00,27.85,23.72
2022-01-09 23:45:00,27.85,23.82
2022-01-10 00:00:00,30.09,23.25
2022-01-10 00:15:00,30.09,23.7
2022-01-10 00:30:00,30.09,23.12
2022-01-10 00:45:00,30.09,22.81
2022-01-10 01:00:00,26.23,22.76
2022-01-10 01:15:00,26.23,22.72
2022-01-10 01:30:00,26.23,22.65
2022-01-10 01:45:00,26.23,22.61
2022-01-10 02:00:00,27.54,23.63
2022-01-10 02:15:00,27.54,22.89
2022-01-10 02:30:00,27.54,22.63
2022-01-10 02:45:00,27.54,22.92
2022-01-10 03:00:00,28.74,22.71
2022-01-10 03:15:00,28.74,22.67
2022-01-10 03:30:00,28.74,24.07
2022-01-10 03:45:00,28.74,23.6
2022-01-10 04:00:00,31.5,23.09
2022-01-10 04:15:00,31.5,23.44
2022-01-10 04:30:00,31.5,22.82
2022-01-10 04:45:00,31.5,22.6
2022-01-10 05:00:00,39.18,23.56
2022-01-10 05:15:00,39.18,24.26
2022-01-10 05:30:00,39.18,24.92
2022-01-10 05:45:00,39.18,25.62
2022-01-10 06:00:00,61.48,31.03
2022-01-10 06:15:00,61.48,33.19
2022-01-10 06:30:00,61.48,48.28
2022-01-10 06:45:00,61.48,49.91
2022-01-10 07:00:00,64.46,72.77
2022-01-10 07:15:00,64.46,62.8
2022-01-10 07:30:00,64.46,70.57
2022-01-10 07:45:00,64.46,87.81
2022-01-10 08:00:00,44.24,117.95
2022-01-10 08:15:00,44.24,64.14
2022-01-10 08:30:00,44.24,36.91
2022-01-10 08:45:00,44.24,36.35
2022-01-10 09:00:00,32.34,38.76
2022-01-10 09:15:00,32.34,38.44
2022-01-10 09:30:00,32.34,38.25
2022-01-10 09:45:00,32.34,38.77
2022-01-10 10:00:00,28.31,38.85
2022-01-10 10:15:00,28.31,38.73
2022-01-10 10:30:00,28.31,36.65
2022-01-10 10:45:00,28.31,32.59
2022-01-10 11:00:00,26.55,29.54
2022-01-10 11:15:00,26.55,26.6
2022-01-10 11:30:00,26.55,27.62
2022-01-10 11:45:00,26.55,26.61
2022-01-10 12:00:00,24.87,27.47
2022-01-10 12:15:00,24.87,25.31
2022-01-10 12:30:00,24.87,24.59
2022-01-10 12:45:00,24.87,24.58
2022-01-10 13:00:00,23.66,24.25
2022-01-10 13:15:00,23.66,23.77
2022-01-10 13:30:00,23.66,23.03
2022-01-10 13:45:00,23.66,22.67
2022-01-10 14:00:00,23,22.58
2022-01-10 14:15:00,23,22.45
2022-01-10 14:30:00,23,22.51
2022-01-10 14:45:00,23,22.43
2022-01-10 15:00:00,23.25,22.59
2022-01-10 15:15:00,23.25,23.63
2022-01-10 15:30:00,23.25,23.5
2022-01-10 15:45:00,23.25,23.05
2022-01-10 16:00:00,26.46,23.28
2022-01-10 16:15:00,26.46,25.09
2022-01-10 16:30:00,26.46,28.74
2022-01-10 16:45:00,26.46,32.13
2022-01-10 17:00:00,73.35,28.2
2022-01-10 17:15:00,73.35,33.76
2022-01-10 17:30:00,73.35,40.62
2022-01-10 17:45:00,73.35,66.16
2022-01-10 18:00:00,70.24,45.76
2022-01-10 18:15:00,70.24,39.29
2022-01-10 18:30:00,70.24,38.28
2022-01-10 18:45:00,70.24,38.03
2022-01-10 19:00:00,44.01,38.03
2022-01-10 19:15:00,44.01,38.68
2022-01-10 19:30:00,44.01,37.65
2022-01-10 19:45:00,44.01,38.7
2022-01-10 20:00:00,41.93,38.79
2022-01-10 20:15:00,41.93,38.71
2022-01-10 20:30:00,41.93,38.27
2022-01-10 20:45:00,41.93,37.1
2022-01-10 21:00:00,31.86,38.81
2022-01-10 21:15:00,31.86,38.6
2022-01-10 21:30:00,31.86,37.03
2022-01-10 21:45:00,31.86,35.7
2022-01-10 22:00:00,35.5,34.46
2022-01-10 22:15:00,35.5,34.34
2022-01-10 22:30:00,35.5,34.14
2022-01-10 22:45:00,35.5,30.32
2022-01-10 23:00:00,31.5,28.29
2022-01-10 23:15:00,31.5,28.61
2022-01-10 23:30:00,31.5,29.69
2022-01-10 23:45:00,31.5,30.05
2022-01-11 00:00:00,32.49,28.58
2022-01-11 00:15:00,32.49,28.37
2022-01-11 00:30:00,32.49,27.71
2022-01-11 00:45:00,32.49,26.22
2022-01-11 01:00:00,28.47,26.1
2022-01-11 01:15:00,28.47,25.58
2022-01-11 01:30:00,28.47,25.12
2022-01-11 01:45:00,28.47,24.84
2022-01-11 02:00:00,26.54,24.48
2022-01-11 02:15:00,26.54,24.61
2022-01-11 02:30:00,26.54,25.11
2022-01-11 02:45:00,26.54,24.93
2022-01-11 03:00:00,26.29,25.12
2022-01-11 03:15:00,26.29,25.21
2022-01-11 03:30:00,26.29,24.79
2022-01-11 03:45:00,26.29,24.76
2022-01-11 04:00:00,29.16,25.36
2022-01-11 04:15:00,29.16,26.11
2022-01-11 04:30:00,29.16,26.39
2022-01-11 04:45:00,29.16,26.01
2022-01-11 05:00:00,36.6,27.49
2022-01-11 05:15:00,36.6,27.54
2022-01-11 05:30:00,36.6,29.48
2022-01-11 05:45:00,36.6,29.46
2022-01-11 06:00:00,60.04,32.53
2022-01-11 06:15:00,60.04,35.54
2022-01-11 06:30:00,60.04,38.7
2022-01-11 06:45:00,60.04,39.06
2022-01-11 07:00:00,63.7,38.78
2022-01-11 07:15:00,63.7,39.36
2022-01-11 07:30:00,63.7,39.2
2022-01-11 07:45:00,63.7,38
2022-01-11 08:00:00,44.1,39.06
2022-01-11 08:15:00,44.1,38.29
2022-01-11 08:30:00,44.1,35.81
2022-01-11 08:45:00,44.1,29.9
2022-01-11 09:00:00,41.02,36.78
2022-01-11 09:15:00,41.02,51.02
2022-01-11 09:30:00,41.02,34.56
2022-01-11 09:45:00,41.02,35.88
2022-01-11 10:00:00,31.27,30.57
2022-01-11 10:15:00,31.27,27.66
2022-01-11 10:30:00,31.27,28.21
2022-01-11 10:45:00,31.27,25.6
2022-01-11 11:00:00,28,25.32
2022-01-11 11:15:00,28,23.86
2022-01-11 11:30:00,28,23.1
2022-01-11 11:45:00,28,22.55
2022-01-11 12:00:00,25.16,22.47
2022-01-11 12:15:00,25.16,22.5
2022-01-11 12:30:00,25.16,22.47
2022-01-11 12:45:00,25.16,21.94
2022-01-11 13:00:00,24.26,21.34
2022-01-11 13:15:00,24.26,20.56
2022-01-11 13:30:00,24.26,20.2
2022-01-11 13:45:00,24.26,19.56
2022-01-11 14:00:00,23.62,18.82
2022-01-11 14:15:00,23.62,18.64
2022-01-11 14:30:00,23.62,18.7
2022-01-11 14:45:00,23.62,18.09
2022-01-11 15:00:00,24,19.66
2022-01-11 15:15:00,24,19.71
2022-01-11 15:30:00,24,20.06
2022-01-11 15:45:00,24,21.29
2022-01-11 16:00:00,26.53,23.33
2022-01-11 16:15:00,26.53,24.3
2022-01-11 16:30:00,26.53,26.51
2022-01-11 16:45:00,26.53,32.95
2022-01-11 17:00:00,65.64,51.81
2022-01-11 17:15:00,65.64,95.06
2022-01-11 17:30:00,65.64,72.37
2022-01-11 17:45:00,65.64,76.6
2022-01-11 18:00:00,50.22,40.22
2022-01-11 18:15:00,50.22,36.82
2022-01-11 18:30:00,50.22,34.39
2022-01-11 18:45:00,50.22,30.75
2022-01-11 19:00:00,30.71,31.03
2022-01-11 19:15:00,30.71,30.68
2022-01-11 19:30:00,30.71,29.59
2022-01-11 19:45:00,30.71,27.58
2022-01-11 20:00:00,32,25.74
2022-01-11 20:15:00,32,27.65
2022-01-11 20:30:00,32,26.72
2022-01-11 20:45:00,32,25.73
2022-01-11 21:00:00,29.71,25.22
2022-01-11 21:15:00,29.71,24.9
2022-01-11 21:30:00,29.71,25.09
2022-01-11 21:45:00,29.71,24.5
2022-01-11 22:00:00,29.45,23.48
2022-01-11 22:15:00,29.45,22.8
2022-01-11 22:30:00,29.45,22.56
2022-01-11 22:45:00,29.45,22.34
2022-01-11 23:00:00,27.68,22.51
2022-01-11 23:15:00,27.68,22.47
2022-01-11 23:30:00,27.68,22.43
2022-01-11 23:45:00,27.68,22.33
2022-01-12 00:00:00,23.87,22.44
